measure_year,measure_month,measure_day,measure_value,quantity_id,location_id
1902,6,10,2470.0,5,5
1902,6,11,2600.0,5,5
1902,6,12,2645.0,5,5
1902,6,13,2600.0,5,5
1902,6,14,2550.0,5,5
1902,6,15,2490.0,5,5
1902,6,16,2430.0,5,5
1902,6,17,2350.0,5,5
1902,6,18,2305.0,5,5
1902,6,19,2320.0,5,5
1902,6,20,2340.0,5,5
1902,6,21,2305.0,5,5
1902,6,22,2260.0,5,5
1902,6,23,2230.0,5,5
1902,6,24,2200.0,5,5
1902,6,25,2180.0,5,5
1902,6,26,2165.0,5,5
1902,6,27,2160.0,5,5
1902,6,28,2140.0,5,5
1902,6,29,2080.0,5,5
1902,6,30,2025.0,5,5
1902,7,1,1975.0,5,5
1902,7,2,1950.0,5,5
1902,7,3,1915.0,5,5
1902,7,4,1880.0,5,5
1902,7,5,1845.0,5,5
1902,7,6,1815.0,5,5
1902,7,7,1805.0,5,5
1902,7,8,1815.0,5,5
1902,7,9,1840.0,5,5
1902,7,10,1825.0,5,5
1902,7,11,1810.0,5,5
1902,7,12,1790.0,5,5
1902,7,13,1775.0,5,5
1902,7,14,1765.0,5,5
1902,7,15,1765.0,5,5
1902,7,16,1780.0,5,5
1902,7,17,1790.0,5,5
1902,7,18,1780.0,5,5
1902,7,19,1765.0,5,5
1902,7,20,1740.0,5,5
1902,7,21,1750.0,5,5
1902,7,22,1790.0,5,5
1902,7,23,1805.0,5,5
1902,7,24,1805.0,5,5
1902,7,25,1795.0,5,5
1902,7,26,1805.0,5,5
1902,7,27,1820.0,5,5
1902,7,28,1810.0,5,5
1902,7,29,1775.0,5,5
1902,7,30,1740.0,5,5
1902,7,31,1720.0,5,5
1902,8,1,1675.0,5,5
1902,8,2,1650.0,5,5
1902,8,3,1635.0,5,5
1902,8,4,1615.0,5,5
1902,8,5,1600.0,5,5
1902,8,6,1605.0,5,5
1902,8,7,1640.0,5,5
1902,8,8,1710.0,5,5
1902,8,9,1760.0,5,5
1902,8,10,1770.0,5,5
1902,8,11,1760.0,5,5
1902,8,12,1745.0,5,5
1902,8,13,1760.0,5,5
1902,8,14,1805.0,5,5
1902,8,15,1815.0,5,5
1902,8,16,1790.0,5,5
1902,8,17,1780.0,5,5
1902,8,18,1775.0,5,5
1902,8,19,1770.0,5,5
1902,8,20,1760.0,5,5
1902,8,21,1740.0,5,5
1902,8,22,1710.0,5,5
1902,8,23,1690.0,5,5
1902,8,24,1670.0,5,5
1902,8,25,1670.0,5,5
1902,8,26,1710.0,5,5
1902,8,27,1730.0,5,5
1902,8,28,1710.0,5,5
1902,8,29,1675.0,5,5
1902,8,30,1660.0,5,5
1902,8,31,1655.0,5,5
1902,9,1,1655.0,5,5
1902,9,2,1635.0,5,5
1902,9,3,1620.0,5,5
1902,9,4,1600.0,5,5
1902,9,5,1570.0,5,5
1902,9,6,1535.0,5,5
1902,9,7,1515.0,5,5
1902,9,8,1510.0,5,5
1902,9,9,1485.0,5,5
1902,9,10,1465.0,5,5
1902,9,11,1495.0,5,5
1902,9,12,1590.0,5,5
1902,9,13,1630.0,5,5
1902,9,14,1615.0,5,5
1902,9,15,1600.0,5,5
1902,9,16,1615.0,5,5
1902,9,17,1655.0,5,5
1902,9,18,1690.0,5,5
1902,9,19,1745.0,5,5
1902,9,20,1740.0,5,5
1902,9,21,1700.0,5,5
1902,9,22,1665.0,5,5
1902,9,23,1630.0,5,5
1902,9,24,1605.0,5,5
1902,9,25,1565.0,5,5
1902,9,26,1510.0,5,5
1902,9,27,1460.0,5,5
1902,9,28,1425.0,5,5
1902,9,29,1390.0,5,5
1902,9,30,1350.0,5,5
1902,10,1,1330.0,5,5
1902,10,2,1325.0,5,5
