,measure_year,measure_month,measure_day,lobith_waterlevel
41188,1883.0,7.0,10.0,1108.0
41189,1883.0,7.0,11.0,1112.0
41190,1883.0,7.0,12.0,1118.0
41191,1883.0,7.0,13.0,1121.0
41192,1883.0,7.0,14.0,1120.0
41193,1883.0,7.0,15.0,1118.0
41194,1883.0,7.0,16.0,1119.0
41195,1883.0,7.0,17.0,1120.0
41196,1883.0,7.0,18.0,1123.0
41197,1883.0,7.0,19.0,1131.0
41198,1883.0,7.0,20.0,1146.0
41199,1883.0,7.0,21.0,1158.0
41200,1883.0,7.0,22.0,1165.0
41201,1883.0,7.0,23.0,1166.0
41202,1883.0,7.0,24.0,1161.0
41203,1883.0,7.0,25.0,1158.0
41204,1883.0,7.0,26.0,1160.0
41205,1883.0,7.0,27.0,1159.0
41206,1883.0,7.0,28.0,1160.0
41207,1883.0,7.0,29.0,1164.0
41208,1883.0,7.0,30.0,1167.0
41209,1883.0,7.0,31.0,1169.0
41210,1883.0,8.0,1.0,1169.0
41211,1883.0,8.0,2.0,1161.0
41212,1883.0,8.0,3.0,1152.0
41213,1883.0,8.0,4.0,1144.0
41214,1883.0,8.0,5.0,1137.0
41215,1883.0,8.0,6.0,1140.0
41216,1883.0,8.0,7.0,1139.0
41217,1883.0,8.0,8.0,1132.0
41218,1883.0,8.0,9.0,1127.0
41219,1883.0,8.0,10.0,1125.0
41220,1883.0,8.0,11.0,1124.0
41221,1883.0,8.0,12.0,1123.0
41222,1883.0,8.0,13.0,1128.0
41223,1883.0,8.0,14.0,1138.0
41224,1883.0,8.0,15.0,1140.0
41225,1883.0,8.0,16.0,1146.0
41226,1883.0,8.0,17.0,1140.0
41227,1883.0,8.0,18.0,1129.0
41228,1883.0,8.0,19.0,1118.0
41229,1883.0,8.0,20.0,1113.0
41230,1883.0,8.0,21.0,1109.0
41231,1883.0,8.0,22.0,1109.0
41232,1883.0,8.0,23.0,1109.0
41233,1883.0,8.0,24.0,1106.0
41234,1883.0,8.0,25.0,1099.0
41235,1883.0,8.0,26.0,1092.0
41236,1883.0,8.0,27.0,1085.0
41237,1883.0,8.0,28.0,1077.0
41238,1883.0,8.0,29.0,1071.0
41239,1883.0,8.0,30.0,1065.0
41240,1883.0,8.0,31.0,1058.0
41241,1883.0,9.0,1.0,1052.0
41242,1883.0,9.0,2.0,1046.0
41243,1883.0,9.0,3.0,1043.0
41244,1883.0,9.0,4.0,1037.0
41245,1883.0,9.0,5.0,1034.0
41246,1883.0,9.0,6.0,1031.0
41247,1883.0,9.0,7.0,1028.0
41248,1883.0,9.0,8.0,1027.0
41249,1883.0,9.0,9.0,1028.0
41250,1883.0,9.0,10.0,1029.0
41251,1883.0,9.0,11.0,1032.0
41252,1883.0,9.0,12.0,1032.0
41253,1883.0,9.0,13.0,1033.0
41254,1883.0,9.0,14.0,1029.0
41255,1883.0,9.0,15.0,1026.0
41256,1883.0,9.0,16.0,1023.0
41257,1883.0,9.0,17.0,1020.0
41258,1883.0,9.0,18.0,1016.0
41259,1883.0,9.0,19.0,1014.0
41260,1883.0,9.0,20.0,1011.0
41261,1883.0,9.0,21.0,1007.0
41262,1883.0,9.0,22.0,1005.0
41263,1883.0,9.0,23.0,1006.0
41264,1883.0,9.0,24.0,1005.0
41265,1883.0,9.0,25.0,1006.0
41266,1883.0,9.0,26.0,1010.0
41267,1883.0,9.0,27.0,1015.0
41268,1883.0,9.0,28.0,1024.0
41269,1883.0,9.0,29.0,1035.0
41270,1883.0,9.0,30.0,1042.0
41271,1883.0,10.0,1.0,1045.0
41272,1883.0,10.0,2.0,1056.0
41273,1883.0,10.0,3.0,1076.0
41274,1883.0,10.0,4.0,1106.0
41275,1883.0,10.0,5.0,1116.0
41276,1883.0,10.0,6.0,1120.0
41277,1883.0,10.0,7.0,1126.0
41278,1883.0,10.0,8.0,1139.0
41279,1883.0,10.0,9.0,1138.0
41280,1883.0,10.0,10.0,1132.0
41281,1883.0,10.0,11.0,1127.0
41282,1883.0,10.0,12.0,1116.0
41283,1883.0,10.0,13.0,1101.0
41284,1883.0,10.0,14.0,1089.0
41285,1883.0,10.0,15.0,1077.0
41286,1883.0,10.0,16.0,1066.0
41287,1883.0,10.0,17.0,1059.0
41288,1883.0,10.0,18.0,1057.0
41289,1883.0,10.0,19.0,1052.0
41290,1883.0,10.0,20.0,1057.0
41291,1883.0,10.0,21.0,1088.0
41292,1883.0,10.0,22.0,1109.0
41293,1883.0,10.0,23.0,1144.0
41294,1883.0,10.0,24.0,1192.0
41295,1883.0,10.0,25.0,1194.0
41296,1883.0,10.0,26.0,1169.0
41297,1883.0,10.0,27.0,1161.0
41298,1883.0,10.0,28.0,1164.0
41299,1883.0,10.0,29.0,1156.0
41300,1883.0,10.0,30.0,1145.0
41301,1883.0,10.0,31.0,1132.0
41302,1883.0,11.0,1.0,1119.0
41303,1883.0,11.0,2.0,1106.0
41304,1883.0,11.0,3.0,1093.0
41305,1883.0,11.0,4.0,1082.0
41306,1883.0,11.0,5.0,1076.0
41307,1883.0,11.0,6.0,1068.0
41308,1883.0,11.0,7.0,1066.0
41309,1883.0,11.0,8.0,1067.0
41310,1883.0,11.0,9.0,1079.0
41311,1883.0,11.0,10.0,1104.0
41312,1883.0,11.0,11.0,1117.0
41313,1883.0,11.0,12.0,1135.0
41314,1883.0,11.0,13.0,1162.0
41315,1883.0,11.0,14.0,1186.0
41316,1883.0,11.0,15.0,1202.0
41317,1883.0,11.0,16.0,1225.0
41318,1883.0,11.0,17.0,1234.0
41319,1883.0,11.0,18.0,1228.0
41320,1883.0,11.0,19.0,1210.0
41321,1883.0,11.0,20.0,1190.0
41322,1883.0,11.0,21.0,1176.0
41323,1883.0,11.0,22.0,1169.0
41324,1883.0,11.0,23.0,1169.0
41325,1883.0,11.0,24.0,1178.0
41326,1883.0,11.0,25.0,1217.0
41327,1883.0,11.0,26.0,1264.0
41328,1883.0,11.0,27.0,1281.0
41329,1883.0,11.0,28.0,1286.0
41330,1883.0,11.0,29.0,1294.0
41331,1883.0,11.0,30.0,1282.0
41332,1883.0,12.0,1.0,1272.0
41333,1883.0,12.0,2.0,1246.0
41334,1883.0,12.0,3.0,1213.0
41335,1883.0,12.0,4.0,1191.0
41336,1883.0,12.0,5.0,1185.0
41337,1883.0,12.0,6.0,1206.0
41338,1883.0,12.0,7.0,1221.0
41339,1883.0,12.0,8.0,1237.0
41340,1883.0,12.0,9.0,1232.0
41341,1883.0,12.0,10.0,1208.0
41342,1883.0,12.0,11.0,1184.0
41343,1883.0,12.0,12.0,1167.0
41344,1883.0,12.0,13.0,1162.0
41345,1883.0,12.0,14.0,1171.0
41346,1883.0,12.0,15.0,1211.0
41347,1883.0,12.0,16.0,1321.0
41348,1883.0,12.0,17.0,1404.0
41349,1883.0,12.0,18.0,1433.0
41350,1883.0,12.0,19.0,1446.0
41351,1883.0,12.0,20.0,1442.0
41352,1883.0,12.0,21.0,1426.0
41353,1883.0,12.0,22.0,1405.0
41354,1883.0,12.0,23.0,1384.0
41355,1883.0,12.0,24.0,1364.0
41356,1883.0,12.0,25.0,1337.0
41357,1883.0,12.0,26.0,1310.0
41358,1883.0,12.0,27.0,1285.0
41359,1883.0,12.0,28.0,1261.0
41360,1883.0,12.0,29.0,1240.0
41361,1883.0,12.0,30.0,1220.0
41362,1883.0,12.0,31.0,1203.0
41363,1884.0,1.0,1.0,1189.0
41364,1884.0,1.0,2.0,1177.0
41365,1884.0,1.0,3.0,1161.0
41366,1884.0,1.0,4.0,1147.0
41367,1884.0,1.0,5.0,1136.0
41368,1884.0,1.0,6.0,1128.0
41369,1884.0,1.0,7.0,1123.0
41370,1884.0,1.0,8.0,1122.0
41371,1884.0,1.0,9.0,1133.0
41372,1884.0,1.0,10.0,1148.0
41373,1884.0,1.0,11.0,1161.0
41374,1884.0,1.0,12.0,1169.0
41375,1884.0,1.0,13.0,1167.0
41376,1884.0,1.0,14.0,1161.0
41377,1884.0,1.0,15.0,1150.0
41378,1884.0,1.0,16.0,1145.0
41379,1884.0,1.0,17.0,1149.0
41380,1884.0,1.0,18.0,1154.0
41381,1884.0,1.0,19.0,1156.0
41382,1884.0,1.0,20.0,1161.0
41383,1884.0,1.0,21.0,1156.0
41384,1884.0,1.0,22.0,1147.0
41385,1884.0,1.0,23.0,1142.0
41386,1884.0,1.0,24.0,1142.0
41387,1884.0,1.0,25.0,1153.0
41388,1884.0,1.0,26.0,1201.0
41389,1884.0,1.0,27.0,1235.0
41390,1884.0,1.0,28.0,1226.0
41391,1884.0,1.0,29.0,1235.0
41392,1884.0,1.0,30.0,1265.0
41393,1884.0,1.0,31.0,1281.0
41394,1884.0,2.0,1.0,1286.0
41395,1884.0,2.0,2.0,1317.0
41396,1884.0,2.0,3.0,1319.0
41397,1884.0,2.0,4.0,1309.0
41398,1884.0,2.0,5.0,1303.0
41399,1884.0,2.0,6.0,1287.0
41400,1884.0,2.0,7.0,1263.0
41401,1884.0,2.0,8.0,1233.0
41402,1884.0,2.0,9.0,1205.0
41403,1884.0,2.0,10.0,1183.0
41404,1884.0,2.0,11.0,1166.0
41405,1884.0,2.0,12.0,1154.0
41406,1884.0,2.0,13.0,1152.0
41407,1884.0,2.0,14.0,1162.0
41408,1884.0,2.0,15.0,1167.0
41409,1884.0,2.0,16.0,1170.0
41410,1884.0,2.0,17.0,1160.0
41411,1884.0,2.0,18.0,1144.0
41412,1884.0,2.0,19.0,1130.0
41413,1884.0,2.0,20.0,1117.0
41414,1884.0,2.0,21.0,1107.0
41415,1884.0,2.0,22.0,1097.0
41416,1884.0,2.0,23.0,1091.0
41417,1884.0,2.0,24.0,1086.0
41418,1884.0,2.0,25.0,1084.0
41419,1884.0,2.0,26.0,1095.0
41420,1884.0,2.0,27.0,1127.0
41421,1884.0,2.0,28.0,1154.0
41422,1884.0,2.0,29.0,1171.0
41423,1884.0,3.0,1.0,1179.0
41424,1884.0,3.0,2.0,1173.0
41425,1884.0,3.0,3.0,1155.0
41426,1884.0,3.0,4.0,1137.0
41427,1884.0,3.0,5.0,1121.0
41428,1884.0,3.0,6.0,1109.0
41429,1884.0,3.0,7.0,1096.0
41430,1884.0,3.0,8.0,1086.0
41431,1884.0,3.0,9.0,1078.0
41432,1884.0,3.0,10.0,1078.0
41433,1884.0,3.0,11.0,1070.0
41434,1884.0,3.0,12.0,1071.0
41435,1884.0,3.0,13.0,1073.0
41436,1884.0,3.0,14.0,1072.0
41437,1884.0,3.0,15.0,1074.0
41438,1884.0,3.0,16.0,1071.0
41439,1884.0,3.0,17.0,1066.0
41440,1884.0,3.0,18.0,1059.0
41441,1884.0,3.0,19.0,1055.0
41442,1884.0,3.0,20.0,1051.0
41443,1884.0,3.0,21.0,1047.0
41444,1884.0,3.0,22.0,1041.0
41445,1884.0,3.0,23.0,1037.0
41446,1884.0,3.0,24.0,1036.0
41447,1884.0,3.0,25.0,1036.0
41448,1884.0,3.0,26.0,1039.0
41449,1884.0,3.0,27.0,1040.0
41450,1884.0,3.0,28.0,1038.0
41451,1884.0,3.0,29.0,1035.0
41452,1884.0,3.0,30.0,1031.0
41453,1884.0,3.0,31.0,1028.0
41454,1884.0,4.0,1.0,1024.0
41455,1884.0,4.0,2.0,1021.0
41456,1884.0,4.0,3.0,1018.0
41457,1884.0,4.0,4.0,1014.0
41458,1884.0,4.0,5.0,1011.0
41459,1884.0,4.0,6.0,1008.0
41460,1884.0,4.0,7.0,1006.0
41461,1884.0,4.0,8.0,1004.0
41462,1884.0,4.0,9.0,1002.0
41463,1884.0,4.0,10.0,1003.0
41464,1884.0,4.0,11.0,1002.0
41465,1884.0,4.0,12.0,1004.0
41466,1884.0,4.0,13.0,1011.0
41467,1884.0,4.0,14.0,1015.0
41468,1884.0,4.0,15.0,1017.0
41469,1884.0,4.0,16.0,1017.0
41470,1884.0,4.0,17.0,1016.0
41471,1884.0,4.0,18.0,1013.0
41472,1884.0,4.0,19.0,1010.0
41473,1884.0,4.0,20.0,1006.0
41474,1884.0,4.0,21.0,1006.0
41475,1884.0,4.0,22.0,1007.0
41476,1884.0,4.0,23.0,1009.0
41477,1884.0,4.0,24.0,1014.0
41478,1884.0,4.0,25.0,1019.0
41479,1884.0,4.0,26.0,1025.0
41480,1884.0,4.0,27.0,1029.0
41481,1884.0,4.0,28.0,1027.0
41482,1884.0,4.0,29.0,1023.0
41483,1884.0,4.0,30.0,1017.0
41484,1884.0,5.0,1.0,1011.0
41485,1884.0,5.0,2.0,1005.0
41486,1884.0,5.0,3.0,999.0
41487,1884.0,5.0,4.0,996.0
41488,1884.0,5.0,5.0,1012.0
41489,1884.0,5.0,6.0,1057.0
41490,1884.0,5.0,7.0,1076.0
41491,1884.0,5.0,8.0,1091.0
41492,1884.0,5.0,9.0,1109.0
41493,1884.0,5.0,10.0,1137.0
41494,1884.0,5.0,11.0,1142.0
41495,1884.0,5.0,12.0,1122.0
41496,1884.0,5.0,13.0,1101.0
41497,1884.0,5.0,14.0,1084.0
41498,1884.0,5.0,15.0,1071.0
41499,1884.0,5.0,16.0,1061.0
41500,1884.0,5.0,17.0,1058.0
41501,1884.0,5.0,18.0,1054.0
41502,1884.0,5.0,19.0,1050.0
41503,1884.0,5.0,20.0,1057.0
41504,1884.0,5.0,21.0,1065.0
41505,1884.0,5.0,22.0,1069.0
41506,1884.0,5.0,23.0,1066.0
41507,1884.0,5.0,24.0,1060.0
41508,1884.0,5.0,25.0,1056.0
41509,1884.0,5.0,26.0,1048.0
41510,1884.0,5.0,27.0,1042.0
41511,1884.0,5.0,28.0,1037.0
41512,1884.0,5.0,29.0,1035.0
41513,1884.0,5.0,30.0,1033.0
41514,1884.0,5.0,31.0,1035.0
41515,1884.0,6.0,1.0,1038.0
41516,1884.0,6.0,2.0,1039.0
41517,1884.0,6.0,3.0,1035.0
41518,1884.0,6.0,4.0,1032.0
41519,1884.0,6.0,5.0,1030.0
41520,1884.0,6.0,6.0,1033.0
41521,1884.0,6.0,7.0,1038.0
41522,1884.0,6.0,8.0,1043.0
41523,1884.0,6.0,9.0,1045.0
41524,1884.0,6.0,10.0,1048.0
41525,1884.0,6.0,11.0,1053.0
41526,1884.0,6.0,12.0,1052.0
41527,1884.0,6.0,13.0,1052.0
41528,1884.0,6.0,14.0,1054.0
41529,1884.0,6.0,15.0,1055.0
41530,1884.0,6.0,16.0,1052.0
41531,1884.0,6.0,17.0,1046.0
41532,1884.0,6.0,18.0,1040.0
41533,1884.0,6.0,19.0,1036.0
41534,1884.0,6.0,20.0,1039.0
41535,1884.0,6.0,21.0,1060.0
41536,1884.0,6.0,22.0,1080.0
41537,1884.0,6.0,23.0,1086.0
41538,1884.0,6.0,24.0,1081.0
41539,1884.0,6.0,25.0,1076.0
41540,1884.0,6.0,26.0,1070.0
41541,1884.0,6.0,27.0,1069.0
41542,1884.0,6.0,28.0,1066.0
41543,1884.0,6.0,29.0,1061.0
41544,1884.0,6.0,30.0,1057.0
41545,1884.0,7.0,1.0,1051.0
41546,1884.0,7.0,2.0,1046.0
41547,1884.0,7.0,3.0,1039.0
41548,1884.0,7.0,4.0,1035.0
41549,1884.0,7.0,5.0,1030.0
41550,1884.0,7.0,6.0,1026.0
41551,1884.0,7.0,7.0,1024.0
41552,1884.0,7.0,8.0,1021.0
41553,1884.0,7.0,9.0,1018.0
41554,1884.0,7.0,10.0,1015.0
41555,1884.0,7.0,11.0,1014.0
41556,1884.0,7.0,12.0,1018.0
41557,1884.0,7.0,13.0,1019.0
41558,1884.0,7.0,14.0,1019.0
41559,1884.0,7.0,15.0,1020.0
41560,1884.0,7.0,16.0,1025.0
41561,1884.0,7.0,17.0,1031.0
41562,1884.0,7.0,18.0,1031.0
41563,1884.0,7.0,19.0,1029.0
41564,1884.0,7.0,20.0,1027.0
41565,1884.0,7.0,21.0,1027.0
41566,1884.0,7.0,22.0,1027.0
41567,1884.0,7.0,23.0,1030.0
41568,1884.0,7.0,24.0,1039.0
41569,1884.0,7.0,25.0,1057.0
41570,1884.0,7.0,26.0,1071.0
41571,1884.0,7.0,27.0,1072.0
41572,1884.0,7.0,28.0,1072.0
41573,1884.0,7.0,29.0,1068.0
41574,1884.0,7.0,30.0,1064.0
41575,1884.0,7.0,31.0,1061.0
41576,1884.0,8.0,1.0,1064.0
41577,1884.0,8.0,2.0,1066.0
41578,1884.0,8.0,3.0,1067.0
41579,1884.0,8.0,4.0,1067.0
41580,1884.0,8.0,5.0,1062.0
41581,1884.0,8.0,6.0,1056.0
41582,1884.0,8.0,7.0,1050.0
41583,1884.0,8.0,8.0,1045.0
41584,1884.0,8.0,9.0,1039.0
41585,1884.0,8.0,10.0,1033.0
41586,1884.0,8.0,11.0,1028.0
41587,1884.0,8.0,12.0,1024.0
41588,1884.0,8.0,13.0,1023.0
41589,1884.0,8.0,14.0,1020.0
41590,1884.0,8.0,15.0,1019.0
41591,1884.0,8.0,16.0,1016.0
41592,1884.0,8.0,17.0,1015.0
41593,1884.0,8.0,18.0,1017.0
41594,1884.0,8.0,19.0,1014.0
41595,1884.0,8.0,20.0,1012.0
41596,1884.0,8.0,21.0,1013.0
41597,1884.0,8.0,22.0,1013.0
41598,1884.0,8.0,23.0,1013.0
41599,1884.0,8.0,24.0,1013.0
41600,1884.0,8.0,25.0,1014.0
41601,1884.0,8.0,26.0,1018.0
41602,1884.0,8.0,27.0,1019.0
41603,1884.0,8.0,28.0,1017.0
41604,1884.0,8.0,29.0,1015.0
41605,1884.0,8.0,30.0,1012.0
41606,1884.0,8.0,31.0,1012.0
41607,1884.0,9.0,1.0,1021.0
41608,1884.0,9.0,2.0,1043.0
41609,1884.0,9.0,3.0,1050.0
41610,1884.0,9.0,4.0,1048.0
41611,1884.0,9.0,5.0,1045.0
41612,1884.0,9.0,6.0,1045.0
41613,1884.0,9.0,7.0,1035.0
41614,1884.0,9.0,8.0,1030.0
41615,1884.0,9.0,9.0,1029.0
41616,1884.0,9.0,10.0,1037.0
41617,1884.0,9.0,11.0,1049.0
41618,1884.0,9.0,12.0,1056.0
41619,1884.0,9.0,13.0,1058.0
41620,1884.0,9.0,14.0,1057.0
41621,1884.0,9.0,15.0,1054.0
41622,1884.0,9.0,16.0,1048.0
41623,1884.0,9.0,17.0,1044.0
41624,1884.0,9.0,18.0,1038.0
41625,1884.0,9.0,19.0,1032.0
41626,1884.0,9.0,20.0,1026.0
41627,1884.0,9.0,21.0,1020.0
41628,1884.0,9.0,22.0,1013.0
41629,1884.0,9.0,23.0,1006.0
41630,1884.0,9.0,24.0,1000.0
41631,1884.0,9.0,25.0,993.0
41632,1884.0,9.0,26.0,987.0
41633,1884.0,9.0,27.0,981.0
41634,1884.0,9.0,28.0,977.0
41635,1884.0,9.0,29.0,976.0
41636,1884.0,9.0,30.0,973.0
41637,1884.0,10.0,1.0,971.0
41638,1884.0,10.0,2.0,968.0
41639,1884.0,10.0,3.0,966.0
41640,1884.0,10.0,4.0,964.0
41641,1884.0,10.0,5.0,960.0
41642,1884.0,10.0,6.0,956.0
41643,1884.0,10.0,7.0,952.0
41644,1884.0,10.0,8.0,950.0
41645,1884.0,10.0,9.0,950.0
41646,1884.0,10.0,10.0,950.0
41647,1884.0,10.0,11.0,953.0
41648,1884.0,10.0,12.0,958.0
41649,1884.0,10.0,13.0,958.0
41650,1884.0,10.0,14.0,956.0
41651,1884.0,10.0,15.0,959.0
41652,1884.0,10.0,16.0,963.0
41653,1884.0,10.0,17.0,966.0
41654,1884.0,10.0,18.0,968.0
41655,1884.0,10.0,19.0,966.0
41656,1884.0,10.0,20.0,964.0
41657,1884.0,10.0,21.0,967.0
41658,1884.0,10.0,22.0,966.0
41659,1884.0,10.0,23.0,964.0
41660,1884.0,10.0,24.0,960.0
41661,1884.0,10.0,25.0,955.0
41662,1884.0,10.0,26.0,953.0
41663,1884.0,10.0,27.0,953.0
41664,1884.0,10.0,28.0,952.0
41665,1884.0,10.0,29.0,957.0
41666,1884.0,10.0,30.0,971.0
41667,1884.0,10.0,31.0,995.0
41668,1884.0,11.0,1.0,994.0
41669,1884.0,11.0,2.0,985.0
41670,1884.0,11.0,3.0,979.0
41671,1884.0,11.0,4.0,974.0
41672,1884.0,11.0,5.0,968.0
41673,1884.0,11.0,6.0,964.0
41674,1884.0,11.0,7.0,961.0
41675,1884.0,11.0,8.0,955.0
41676,1884.0,11.0,9.0,947.0
41677,1884.0,11.0,10.0,943.0
41678,1884.0,11.0,11.0,938.0
41679,1884.0,11.0,12.0,935.0
41680,1884.0,11.0,13.0,931.0
41681,1884.0,11.0,14.0,927.0
41682,1884.0,11.0,15.0,924.0
41683,1884.0,11.0,16.0,921.0
41684,1884.0,11.0,17.0,918.0
41685,1884.0,11.0,18.0,917.0
41686,1884.0,11.0,19.0,915.0
41687,1884.0,11.0,20.0,915.0
41688,1884.0,11.0,21.0,915.0
41689,1884.0,11.0,22.0,912.0
41690,1884.0,11.0,23.0,914.0
41691,1884.0,11.0,24.0,914.0
41692,1884.0,11.0,25.0,911.0
41693,1884.0,11.0,26.0,910.0
41694,1884.0,11.0,27.0,909.0
41695,1884.0,11.0,28.0,910.0
41696,1884.0,11.0,29.0,908.0
41697,1884.0,11.0,30.0,944.0
41698,1884.0,12.0,1.0,966.0
41699,1884.0,12.0,2.0,962.0
41700,1884.0,12.0,3.0,957.0
41701,1884.0,12.0,4.0,960.0
41702,1884.0,12.0,5.0,985.0
41703,1884.0,12.0,6.0,1073.0
41704,1884.0,12.0,7.0,1134.0
41705,1884.0,12.0,8.0,1186.0
41706,1884.0,12.0,9.0,1251.0
41707,1884.0,12.0,10.0,1269.0
41708,1884.0,12.0,11.0,1287.0
41709,1884.0,12.0,12.0,1305.0
41710,1884.0,12.0,13.0,1289.0
41711,1884.0,12.0,14.0,1274.0
41712,1884.0,12.0,15.0,1270.0
41713,1884.0,12.0,16.0,1257.0
41714,1884.0,12.0,17.0,1251.0
41715,1884.0,12.0,18.0,1247.0
41716,1884.0,12.0,19.0,1239.0
41717,1884.0,12.0,20.0,1227.0
41718,1884.0,12.0,21.0,1234.0
41719,1884.0,12.0,22.0,1282.0
41720,1884.0,12.0,23.0,1331.0
41721,1884.0,12.0,24.0,1345.0
41722,1884.0,12.0,25.0,1337.0
41723,1884.0,12.0,26.0,1304.0
41724,1884.0,12.0,27.0,1257.0
41725,1884.0,12.0,28.0,1213.0
41726,1884.0,12.0,29.0,1178.0
41727,1884.0,12.0,30.0,1149.0
41728,1884.0,12.0,31.0,1125.0
41729,1885.0,1.0,1.0,1105.0
41730,1885.0,1.0,2.0,1087.0
41731,1885.0,1.0,3.0,1071.0
41732,1885.0,1.0,4.0,1059.0
41733,1885.0,1.0,5.0,1046.0
41734,1885.0,1.0,6.0,1035.0
41735,1885.0,1.0,7.0,1026.0
41736,1885.0,1.0,8.0,1020.0
41737,1885.0,1.0,9.0,1013.0
41738,1885.0,1.0,10.0,1008.0
41739,1885.0,1.0,11.0,1007.0
41740,1885.0,1.0,12.0,1014.0
41741,1885.0,1.0,13.0,1021.0
41742,1885.0,1.0,14.0,1034.0
41743,1885.0,1.0,15.0,1058.0
41744,1885.0,1.0,16.0,1064.0
41745,1885.0,1.0,17.0,1054.0
41746,1885.0,1.0,18.0,1033.0
41747,1885.0,1.0,19.0,1014.0
41748,1885.0,1.0,20.0,1001.0
41749,1885.0,1.0,21.0,987.0
41750,1885.0,1.0,22.0,968.0
41751,1885.0,1.0,23.0,974.0
41752,1885.0,1.0,24.0,969.0
41753,1885.0,1.0,25.0,961.0
41754,1885.0,1.0,26.0,960.0
41755,1885.0,1.0,27.0,946.0
41756,1885.0,1.0,28.0,930.0
41757,1885.0,1.0,29.0,930.0
41758,1885.0,1.0,30.0,936.0
41759,1885.0,1.0,31.0,943.0
41760,1885.0,2.0,1.0,960.0
41761,1885.0,2.0,2.0,987.0
41762,1885.0,2.0,3.0,1037.0
41763,1885.0,2.0,4.0,1108.0
41764,1885.0,2.0,5.0,1142.0
41765,1885.0,2.0,6.0,1169.0
41766,1885.0,2.0,7.0,1174.0
41767,1885.0,2.0,8.0,1166.0
41768,1885.0,2.0,9.0,1149.0
41769,1885.0,2.0,10.0,1128.0
41770,1885.0,2.0,11.0,1113.0
41771,1885.0,2.0,12.0,1102.0
41772,1885.0,2.0,13.0,1097.0
41773,1885.0,2.0,14.0,1092.0
41774,1885.0,2.0,15.0,1084.0
41775,1885.0,2.0,16.0,1076.0
41776,1885.0,2.0,17.0,1074.0
41777,1885.0,2.0,18.0,1079.0
41778,1885.0,2.0,19.0,1094.0
41779,1885.0,2.0,20.0,1131.0
41780,1885.0,2.0,21.0,1143.0
41781,1885.0,2.0,22.0,1153.0
41782,1885.0,2.0,23.0,1188.0
41783,1885.0,2.0,24.0,1260.0
41784,1885.0,2.0,25.0,1291.0
41785,1885.0,2.0,26.0,1284.0
41786,1885.0,2.0,27.0,1259.0
41787,1885.0,2.0,28.0,1231.0
41788,1885.0,3.0,1.0,1203.0
41789,1885.0,3.0,2.0,1177.0
41790,1885.0,3.0,3.0,1158.0
41791,1885.0,3.0,4.0,1145.0
41792,1885.0,3.0,5.0,1145.0
41793,1885.0,3.0,6.0,1140.0
41794,1885.0,3.0,7.0,1149.0
41795,1885.0,3.0,8.0,1210.0
41796,1885.0,3.0,9.0,1318.0
41797,1885.0,3.0,10.0,1391.0
41798,1885.0,3.0,11.0,1413.0
41799,1885.0,3.0,12.0,1406.0
41800,1885.0,3.0,13.0,1416.0
41801,1885.0,3.0,14.0,1417.0
41802,1885.0,3.0,15.0,1381.0
41803,1885.0,3.0,16.0,1326.0
41804,1885.0,3.0,17.0,1278.0
41805,1885.0,3.0,18.0,1241.0
41806,1885.0,3.0,19.0,1209.0
41807,1885.0,3.0,20.0,1184.0
41808,1885.0,3.0,21.0,1166.0
41809,1885.0,3.0,22.0,1147.0
41810,1885.0,3.0,23.0,1136.0
41811,1885.0,3.0,24.0,1127.0
41812,1885.0,3.0,25.0,1116.0
41813,1885.0,3.0,26.0,1104.0
41814,1885.0,3.0,27.0,1098.0
41815,1885.0,3.0,28.0,1083.0
41816,1885.0,3.0,29.0,1075.0
41817,1885.0,3.0,30.0,1068.0
41818,1885.0,3.0,31.0,1062.0
41819,1885.0,4.0,1.0,1059.0
41820,1885.0,4.0,2.0,1057.0
41821,1885.0,4.0,3.0,1051.0
41822,1885.0,4.0,4.0,1044.0
41823,1885.0,4.0,5.0,1036.0
41824,1885.0,4.0,6.0,1030.0
41825,1885.0,4.0,7.0,1024.0
41826,1885.0,4.0,8.0,1019.0
41827,1885.0,4.0,9.0,1016.0
41828,1885.0,4.0,10.0,1015.0
41829,1885.0,4.0,11.0,1026.0
41830,1885.0,4.0,12.0,1041.0
41831,1885.0,4.0,13.0,1041.0
41832,1885.0,4.0,14.0,1032.0
41833,1885.0,4.0,15.0,1025.0
41834,1885.0,4.0,16.0,1017.0
41835,1885.0,4.0,17.0,1009.0
41836,1885.0,4.0,18.0,1001.0
41837,1885.0,4.0,19.0,997.0
41838,1885.0,4.0,20.0,993.0
41839,1885.0,4.0,21.0,988.0
41840,1885.0,4.0,22.0,983.0
41841,1885.0,4.0,23.0,977.0
41842,1885.0,4.0,24.0,974.0
41843,1885.0,4.0,25.0,970.0
41844,1885.0,4.0,26.0,968.0
41845,1885.0,4.0,27.0,967.0
41846,1885.0,4.0,28.0,967.0
41847,1885.0,4.0,29.0,968.0
41848,1885.0,4.0,30.0,973.0
41849,1885.0,5.0,1.0,976.0
41850,1885.0,5.0,2.0,977.0
41851,1885.0,5.0,3.0,986.0
41852,1885.0,5.0,4.0,995.0
41853,1885.0,5.0,5.0,1000.0
41854,1885.0,5.0,6.0,1010.0
41855,1885.0,5.0,7.0,1020.0
41856,1885.0,5.0,8.0,1026.0
41857,1885.0,5.0,9.0,1035.0
