,measure_year,measure_month,measure_day
56069,1924.0,4.0,7.0
56070,1924.0,4.0,8.0
56071,1924.0,4.0,9.0
56072,1924.0,4.0,10.0
56073,1924.0,4.0,11.0
56074,1924.0,4.0,12.0
56075,1924.0,4.0,13.0
56076,1924.0,4.0,14.0
56077,1924.0,4.0,15.0
56078,1924.0,4.0,16.0
56079,1924.0,4.0,17.0
56080,1924.0,4.0,18.0
56081,1924.0,4.0,19.0
56082,1924.0,4.0,20.0
56083,1924.0,4.0,21.0
56084,1924.0,4.0,22.0
56085,1924.0,4.0,23.0
56086,1924.0,4.0,24.0
56087,1924.0,4.0,25.0
56088,1924.0,4.0,26.0
56089,1924.0,4.0,27.0
56090,1924.0,4.0,28.0
56091,1924.0,4.0,29.0
56092,1924.0,4.0,30.0
56093,1924.0,5.0,1.0
56094,1924.0,5.0,2.0
56095,1924.0,5.0,3.0
56096,1924.0,5.0,4.0
56097,1924.0,5.0,5.0
56098,1924.0,5.0,6.0
56099,1924.0,5.0,7.0
56100,1924.0,5.0,8.0
56101,1924.0,5.0,9.0
56102,1924.0,5.0,10.0
56103,1924.0,5.0,11.0
56104,1924.0,5.0,12.0
56105,1924.0,5.0,13.0
56106,1924.0,5.0,14.0
56107,1924.0,5.0,15.0
56108,1924.0,5.0,16.0
56109,1924.0,5.0,17.0
56110,1924.0,5.0,18.0
56111,1924.0,5.0,19.0
56112,1924.0,5.0,20.0
56113,1924.0,5.0,21.0
56114,1924.0,5.0,22.0
56115,1924.0,5.0,23.0
56116,1924.0,5.0,24.0
56117,1924.0,5.0,25.0
56118,1924.0,5.0,26.0
56119,1924.0,5.0,27.0
56120,1924.0,5.0,28.0
56121,1924.0,5.0,29.0
56122,1924.0,5.0,30.0
56123,1924.0,5.0,31.0
56124,1924.0,6.0,1.0
56125,1924.0,6.0,2.0
56126,1924.0,6.0,3.0
56127,1924.0,6.0,4.0
56128,1924.0,6.0,5.0
56129,1924.0,6.0,6.0
56130,1924.0,6.0,7.0
56131,1924.0,6.0,8.0
56132,1924.0,6.0,9.0
56133,1924.0,6.0,10.0
56134,1924.0,6.0,11.0
56135,1924.0,6.0,12.0
56136,1924.0,6.0,13.0
56137,1924.0,6.0,14.0
56138,1924.0,6.0,15.0
56139,1924.0,6.0,16.0
56140,1924.0,6.0,17.0
56141,1924.0,6.0,18.0
56142,1924.0,6.0,19.0
56143,1924.0,6.0,20.0
56144,1924.0,6.0,21.0
56145,1924.0,6.0,22.0
56146,1924.0,6.0,23.0
56147,1924.0,6.0,24.0
56148,1924.0,6.0,25.0
56149,1924.0,6.0,26.0
56150,1924.0,6.0,27.0
56151,1924.0,6.0,28.0
56152,1924.0,6.0,29.0
56153,1924.0,6.0,30.0
56154,1924.0,7.0,1.0
56155,1924.0,7.0,2.0
56156,1924.0,7.0,3.0
56157,1924.0,7.0,4.0
56158,1924.0,7.0,5.0
56159,1924.0,7.0,6.0
56160,1924.0,7.0,7.0
56161,1924.0,7.0,8.0
56162,1924.0,7.0,9.0
56163,1924.0,7.0,10.0
56164,1924.0,7.0,11.0
56165,1924.0,7.0,12.0
56166,1924.0,7.0,13.0
56167,1924.0,7.0,14.0
56168,1924.0,7.0,15.0
56169,1924.0,7.0,16.0
56170,1924.0,7.0,17.0
56171,1924.0,7.0,18.0
56172,1924.0,7.0,19.0
56173,1924.0,7.0,20.0
56174,1924.0,7.0,21.0
56175,1924.0,7.0,22.0
56176,1924.0,7.0,23.0
56177,1924.0,7.0,24.0
56178,1924.0,7.0,25.0
56179,1924.0,7.0,26.0
56180,1924.0,7.0,27.0
56181,1924.0,7.0,28.0
56182,1924.0,7.0,29.0
56183,1924.0,7.0,30.0
56184,1924.0,7.0,31.0
56185,1924.0,8.0,1.0
56186,1924.0,8.0,2.0
56187,1924.0,8.0,3.0
56188,1924.0,8.0,4.0
56189,1924.0,8.0,5.0
56190,1924.0,8.0,6.0
56191,1924.0,8.0,7.0
56192,1924.0,8.0,8.0
56193,1924.0,8.0,9.0
56194,1924.0,8.0,10.0
56195,1924.0,8.0,11.0
56196,1924.0,8.0,12.0
56197,1924.0,8.0,13.0
56198,1924.0,8.0,14.0
56199,1924.0,8.0,15.0
56200,1924.0,8.0,16.0
56201,1924.0,8.0,17.0
56202,1924.0,8.0,18.0
56203,1924.0,8.0,19.0
56204,1924.0,8.0,20.0
56205,1924.0,8.0,21.0
56206,1924.0,8.0,22.0
56207,1924.0,8.0,23.0
56208,1924.0,8.0,24.0
56209,1924.0,8.0,25.0
56210,1924.0,8.0,26.0
56211,1924.0,8.0,27.0
56212,1924.0,8.0,28.0
56213,1924.0,8.0,29.0
56214,1924.0,8.0,30.0
56215,1924.0,8.0,31.0
56216,1924.0,9.0,1.0
56217,1924.0,9.0,2.0
56218,1924.0,9.0,3.0
56219,1924.0,9.0,4.0
56220,1924.0,9.0,5.0
56221,1924.0,9.0,6.0
56222,1924.0,9.0,7.0
56223,1924.0,9.0,8.0
56224,1924.0,9.0,9.0
56225,1924.0,9.0,10.0
56226,1924.0,9.0,11.0
56227,1924.0,9.0,12.0
56228,1924.0,9.0,13.0
56229,1924.0,9.0,14.0
56230,1924.0,9.0,15.0
56231,1924.0,9.0,16.0
56232,1924.0,9.0,17.0
56233,1924.0,9.0,18.0
56234,1924.0,9.0,19.0
56235,1924.0,9.0,20.0
56236,1924.0,9.0,21.0
56237,1924.0,9.0,22.0
56238,1924.0,9.0,23.0
56239,1924.0,9.0,24.0
56240,1924.0,9.0,25.0
56241,1924.0,9.0,26.0
56242,1924.0,9.0,27.0
56243,1924.0,9.0,28.0
56244,1924.0,9.0,29.0
56245,1924.0,9.0,30.0
56246,1924.0,10.0,1.0
56247,1924.0,10.0,2.0
56248,1924.0,10.0,3.0
56249,1924.0,10.0,4.0
56250,1924.0,10.0,5.0
56251,1924.0,10.0,6.0
56252,1924.0,10.0,7.0
56253,1924.0,10.0,8.0
56254,1924.0,10.0,9.0
56255,1924.0,10.0,10.0
56256,1924.0,10.0,11.0
56257,1924.0,10.0,12.0
56258,1924.0,10.0,13.0
56259,1924.0,10.0,14.0
56260,1924.0,10.0,15.0
56261,1924.0,10.0,16.0
56262,1924.0,10.0,17.0
56263,1924.0,10.0,18.0
56264,1924.0,10.0,19.0
56265,1924.0,10.0,20.0
56266,1924.0,10.0,21.0
56267,1924.0,10.0,22.0
56268,1924.0,10.0,23.0
56269,1924.0,10.0,24.0
56270,1924.0,10.0,25.0
56271,1924.0,10.0,26.0
56272,1924.0,10.0,27.0
56273,1924.0,10.0,28.0
56274,1924.0,10.0,29.0
56275,1924.0,10.0,30.0
56276,1924.0,10.0,31.0
56277,1924.0,11.0,1.0
56278,1924.0,11.0,2.0
56279,1924.0,11.0,3.0
56280,1924.0,11.0,4.0
56281,1924.0,11.0,5.0
56282,1924.0,11.0,6.0
56283,1924.0,11.0,7.0
56284,1924.0,11.0,8.0
56285,1924.0,11.0,9.0
56286,1924.0,11.0,10.0
56287,1924.0,11.0,11.0
56288,1924.0,11.0,12.0
56289,1924.0,11.0,13.0
56290,1924.0,11.0,14.0
56291,1924.0,11.0,15.0
56292,1924.0,11.0,16.0
56293,1924.0,11.0,17.0
56294,1924.0,11.0,18.0
56295,1924.0,11.0,19.0
56296,1924.0,11.0,20.0
56297,1924.0,11.0,21.0
56298,1924.0,11.0,22.0
56299,1924.0,11.0,23.0
56300,1924.0,11.0,24.0
56301,1924.0,11.0,25.0
56302,1924.0,11.0,26.0
56303,1924.0,11.0,27.0
56304,1924.0,11.0,28.0
56305,1924.0,11.0,29.0
56306,1924.0,11.0,30.0
56307,1924.0,12.0,1.0
56308,1924.0,12.0,2.0
56309,1924.0,12.0,3.0
56310,1924.0,12.0,4.0
56311,1924.0,12.0,5.0
56312,1924.0,12.0,6.0
56313,1924.0,12.0,7.0
56314,1924.0,12.0,8.0
56315,1924.0,12.0,9.0
56316,1924.0,12.0,10.0
56317,1924.0,12.0,11.0
56318,1924.0,12.0,12.0
56319,1924.0,12.0,13.0
56320,1924.0,12.0,14.0
56321,1924.0,12.0,15.0
56322,1924.0,12.0,16.0
56323,1924.0,12.0,17.0
56324,1924.0,12.0,18.0
56325,1924.0,12.0,19.0
56326,1924.0,12.0,20.0
56327,1924.0,12.0,21.0
56328,1924.0,12.0,22.0
56329,1924.0,12.0,23.0
56330,1924.0,12.0,24.0
56331,1924.0,12.0,25.0
56332,1924.0,12.0,26.0
56333,1924.0,12.0,27.0
56334,1924.0,12.0,28.0
56335,1924.0,12.0,29.0
56336,1924.0,12.0,30.0
56337,1924.0,12.0,31.0
56338,1925.0,1.0,1.0
56339,1925.0,1.0,2.0
56340,1925.0,1.0,3.0
56341,1925.0,1.0,4.0
56342,1925.0,1.0,5.0
56343,1925.0,1.0,6.0
56344,1925.0,1.0,7.0
56345,1925.0,1.0,8.0
56346,1925.0,1.0,9.0
56347,1925.0,1.0,10.0
56348,1925.0,1.0,11.0
56349,1925.0,1.0,12.0
56350,1925.0,1.0,13.0
56351,1925.0,1.0,14.0
56352,1925.0,1.0,15.0
56353,1925.0,1.0,16.0
56354,1925.0,1.0,17.0
56355,1925.0,1.0,18.0
56356,1925.0,1.0,19.0
56357,1925.0,1.0,20.0
56358,1925.0,1.0,21.0
56359,1925.0,1.0,22.0
56360,1925.0,1.0,23.0
56361,1925.0,1.0,24.0
56362,1925.0,1.0,25.0
56363,1925.0,1.0,26.0
56364,1925.0,1.0,27.0
56365,1925.0,1.0,28.0
56366,1925.0,1.0,29.0
56367,1925.0,1.0,30.0
56368,1925.0,1.0,31.0
56369,1925.0,2.0,1.0
56370,1925.0,2.0,2.0
56371,1925.0,2.0,3.0
56372,1925.0,2.0,4.0
56373,1925.0,2.0,5.0
56374,1925.0,2.0,6.0
56375,1925.0,2.0,7.0
56376,1925.0,2.0,8.0
56377,1925.0,2.0,9.0
56378,1925.0,2.0,10.0
56379,1925.0,2.0,11.0
56380,1925.0,2.0,12.0
56381,1925.0,2.0,13.0
56382,1925.0,2.0,14.0
56383,1925.0,2.0,15.0
56384,1925.0,2.0,16.0
56385,1925.0,2.0,17.0
56386,1925.0,2.0,18.0
56387,1925.0,2.0,19.0
56388,1925.0,2.0,20.0
56389,1925.0,2.0,21.0
56390,1925.0,2.0,22.0
56391,1925.0,2.0,23.0
56392,1925.0,2.0,24.0
56393,1925.0,2.0,25.0
56394,1925.0,2.0,26.0
56395,1925.0,2.0,27.0
56396,1925.0,2.0,28.0
56397,1925.0,3.0,1.0
56398,1925.0,3.0,2.0
56399,1925.0,3.0,3.0
56400,1925.0,3.0,4.0
56401,1925.0,3.0,5.0
56402,1925.0,3.0,6.0
56403,1925.0,3.0,7.0
56404,1925.0,3.0,8.0
56405,1925.0,3.0,9.0
56406,1925.0,3.0,10.0
56407,1925.0,3.0,11.0
56408,1925.0,3.0,12.0
56409,1925.0,3.0,13.0
56410,1925.0,3.0,14.0
56411,1925.0,3.0,15.0
56412,1925.0,3.0,16.0
56413,1925.0,3.0,17.0
56414,1925.0,3.0,18.0
56415,1925.0,3.0,19.0
56416,1925.0,3.0,20.0
56417,1925.0,3.0,21.0
56418,1925.0,3.0,22.0
56419,1925.0,3.0,23.0
56420,1925.0,3.0,24.0
56421,1925.0,3.0,25.0
56422,1925.0,3.0,26.0
56423,1925.0,3.0,27.0
56424,1925.0,3.0,28.0
56425,1925.0,3.0,29.0
56426,1925.0,3.0,30.0
56427,1925.0,3.0,31.0
56428,1925.0,4.0,1.0
56429,1925.0,4.0,2.0
56430,1925.0,4.0,3.0
56431,1925.0,4.0,4.0
56432,1925.0,4.0,5.0
56433,1925.0,4.0,6.0
56434,1925.0,4.0,7.0
56435,1925.0,4.0,8.0
56436,1925.0,4.0,9.0
56437,1925.0,4.0,10.0
56438,1925.0,4.0,11.0
56439,1925.0,4.0,12.0
56440,1925.0,4.0,13.0
56441,1925.0,4.0,14.0
56442,1925.0,4.0,15.0
56443,1925.0,4.0,16.0
56444,1925.0,4.0,17.0
56445,1925.0,4.0,18.0
56446,1925.0,4.0,19.0
56447,1925.0,4.0,20.0
56448,1925.0,4.0,21.0
56449,1925.0,4.0,22.0
56450,1925.0,4.0,23.0
56451,1925.0,4.0,24.0
56452,1925.0,4.0,25.0
56453,1925.0,4.0,26.0
56454,1925.0,4.0,27.0
56455,1925.0,4.0,28.0
56456,1925.0,4.0,29.0
56457,1925.0,4.0,30.0
56458,1925.0,5.0,1.0
56459,1925.0,5.0,2.0
56460,1925.0,5.0,3.0
56461,1925.0,5.0,4.0
56462,1925.0,5.0,5.0
56463,1925.0,5.0,6.0
56464,1925.0,5.0,7.0
56465,1925.0,5.0,8.0
56466,1925.0,5.0,9.0
56467,1925.0,5.0,10.0
56468,1925.0,5.0,11.0
56469,1925.0,5.0,12.0
56470,1925.0,5.0,13.0
56471,1925.0,5.0,14.0
56472,1925.0,5.0,15.0
56473,1925.0,5.0,16.0
56474,1925.0,5.0,17.0
56475,1925.0,5.0,18.0
56476,1925.0,5.0,19.0
56477,1925.0,5.0,20.0
56478,1925.0,5.0,21.0
56479,1925.0,5.0,22.0
56480,1925.0,5.0,23.0
56481,1925.0,5.0,24.0
56482,1925.0,5.0,25.0
56483,1925.0,5.0,26.0
56484,1925.0,5.0,27.0
56485,1925.0,5.0,28.0
56486,1925.0,5.0,29.0
56487,1925.0,5.0,30.0
56488,1925.0,5.0,31.0
56489,1925.0,6.0,1.0
56490,1925.0,6.0,2.0
56491,1925.0,6.0,3.0
56492,1925.0,6.0,4.0
56493,1925.0,6.0,5.0
56494,1925.0,6.0,6.0
56495,1925.0,6.0,7.0
56496,1925.0,6.0,8.0
56497,1925.0,6.0,9.0
56498,1925.0,6.0,10.0
56499,1925.0,6.0,11.0
56500,1925.0,6.0,12.0
56501,1925.0,6.0,13.0
56502,1925.0,6.0,14.0
56503,1925.0,6.0,15.0
56504,1925.0,6.0,16.0
56505,1925.0,6.0,17.0
56506,1925.0,6.0,18.0
56507,1925.0,6.0,19.0
56508,1925.0,6.0,20.0
56509,1925.0,6.0,21.0
56510,1925.0,6.0,22.0
56511,1925.0,6.0,23.0
56512,1925.0,6.0,24.0
56513,1925.0,6.0,25.0
56514,1925.0,6.0,26.0
56515,1925.0,6.0,27.0
56516,1925.0,6.0,28.0
56517,1925.0,6.0,29.0
56518,1925.0,6.0,30.0
56519,1925.0,7.0,1.0
56520,1925.0,7.0,2.0
56521,1925.0,7.0,3.0
56522,1925.0,7.0,4.0
56523,1925.0,7.0,5.0
56524,1925.0,7.0,6.0
56525,1925.0,7.0,7.0
56526,1925.0,7.0,8.0
56527,1925.0,7.0,9.0
56528,1925.0,7.0,10.0
56529,1925.0,7.0,11.0
56530,1925.0,7.0,12.0
56531,1925.0,7.0,13.0
56532,1925.0,7.0,14.0
56533,1925.0,7.0,15.0
56534,1925.0,7.0,16.0
56535,1925.0,7.0,17.0
56536,1925.0,7.0,18.0
56537,1925.0,7.0,19.0
56538,1925.0,7.0,20.0
56539,1925.0,7.0,21.0
56540,1925.0,7.0,22.0
56541,1925.0,7.0,23.0
56542,1925.0,7.0,24.0
56543,1925.0,7.0,25.0
56544,1925.0,7.0,26.0
56545,1925.0,7.0,27.0
56546,1925.0,7.0,28.0
56547,1925.0,7.0,29.0
56548,1925.0,7.0,30.0
56549,1925.0,7.0,31.0
56550,1925.0,8.0,1.0
56551,1925.0,8.0,2.0
56552,1925.0,8.0,3.0
56553,1925.0,8.0,4.0
56554,1925.0,8.0,5.0
56555,1925.0,8.0,6.0
56556,1925.0,8.0,7.0
56557,1925.0,8.0,8.0
56558,1925.0,8.0,9.0
56559,1925.0,8.0,10.0
56560,1925.0,8.0,11.0
56561,1925.0,8.0,12.0
56562,1925.0,8.0,13.0
56563,1925.0,8.0,14.0
56564,1925.0,8.0,15.0
56565,1925.0,8.0,16.0
56566,1925.0,8.0,17.0
56567,1925.0,8.0,18.0
56568,1925.0,8.0,19.0
56569,1925.0,8.0,20.0
56570,1925.0,8.0,21.0
56571,1925.0,8.0,22.0
56572,1925.0,8.0,23.0
56573,1925.0,8.0,24.0
56574,1925.0,8.0,25.0
56575,1925.0,8.0,26.0
56576,1925.0,8.0,27.0
56577,1925.0,8.0,28.0
56578,1925.0,8.0,29.0
56579,1925.0,8.0,30.0
56580,1925.0,8.0,31.0
56581,1925.0,9.0,1.0
56582,1925.0,9.0,2.0
56583,1925.0,9.0,3.0
56584,1925.0,9.0,4.0
56585,1925.0,9.0,5.0
56586,1925.0,9.0,6.0
56587,1925.0,9.0,7.0
56588,1925.0,9.0,8.0
56589,1925.0,9.0,9.0
56590,1925.0,9.0,10.0
56591,1925.0,9.0,11.0
56592,1925.0,9.0,12.0
56593,1925.0,9.0,13.0
56594,1925.0,9.0,14.0
56595,1925.0,9.0,15.0
56596,1925.0,9.0,16.0
56597,1925.0,9.0,17.0
56598,1925.0,9.0,18.0
56599,1925.0,9.0,19.0
56600,1925.0,9.0,20.0
56601,1925.0,9.0,21.0
56602,1925.0,9.0,22.0
56603,1925.0,9.0,23.0
56604,1925.0,9.0,24.0
56605,1925.0,9.0,25.0
56606,1925.0,9.0,26.0
56607,1925.0,9.0,27.0
56608,1925.0,9.0,28.0
56609,1925.0,9.0,29.0
56610,1925.0,9.0,30.0
56611,1925.0,10.0,1.0
56612,1925.0,10.0,2.0
56613,1925.0,10.0,3.0
56614,1925.0,10.0,4.0
56615,1925.0,10.0,5.0
56616,1925.0,10.0,6.0
56617,1925.0,10.0,7.0
56618,1925.0,10.0,8.0
56619,1925.0,10.0,9.0
56620,1925.0,10.0,10.0
56621,1925.0,10.0,11.0
56622,1925.0,10.0,12.0
56623,1925.0,10.0,13.0
56624,1925.0,10.0,14.0
56625,1925.0,10.0,15.0
56626,1925.0,10.0,16.0
56627,1925.0,10.0,17.0
56628,1925.0,10.0,18.0
56629,1925.0,10.0,19.0
56630,1925.0,10.0,20.0
56631,1925.0,10.0,21.0
56632,1925.0,10.0,22.0
56633,1925.0,10.0,23.0
56634,1925.0,10.0,24.0
56635,1925.0,10.0,25.0
56636,1925.0,10.0,26.0
56637,1925.0,10.0,27.0
56638,1925.0,10.0,28.0
56639,1925.0,10.0,29.0
56640,1925.0,10.0,30.0
56641,1925.0,10.0,31.0
56642,1925.0,11.0,1.0
56643,1925.0,11.0,2.0
56644,1925.0,11.0,3.0
56645,1925.0,11.0,4.0
56646,1925.0,11.0,5.0
56647,1925.0,11.0,6.0
56648,1925.0,11.0,7.0
56649,1925.0,11.0,8.0
56650,1925.0,11.0,9.0
56651,1925.0,11.0,10.0
56652,1925.0,11.0,11.0
56653,1925.0,11.0,12.0
56654,1925.0,11.0,13.0
56655,1925.0,11.0,14.0
56656,1925.0,11.0,15.0
56657,1925.0,11.0,16.0
56658,1925.0,11.0,17.0
56659,1925.0,11.0,18.0
56660,1925.0,11.0,19.0
56661,1925.0,11.0,20.0
56662,1925.0,11.0,21.0
56663,1925.0,11.0,22.0
56664,1925.0,11.0,23.0
56665,1925.0,11.0,24.0
56666,1925.0,11.0,25.0
56667,1925.0,11.0,26.0
56668,1925.0,11.0,27.0
56669,1925.0,11.0,28.0
56670,1925.0,11.0,29.0
56671,1925.0,11.0,30.0
56672,1925.0,12.0,1.0
56673,1925.0,12.0,2.0
56674,1925.0,12.0,3.0
56675,1925.0,12.0,4.0
56676,1925.0,12.0,5.0
56677,1925.0,12.0,6.0
56678,1925.0,12.0,7.0
56679,1925.0,12.0,8.0
56680,1925.0,12.0,9.0
56681,1925.0,12.0,10.0
56682,1925.0,12.0,11.0
56683,1925.0,12.0,12.0
56684,1925.0,12.0,13.0
56685,1925.0,12.0,14.0
56686,1925.0,12.0,15.0
56687,1925.0,12.0,16.0
56688,1925.0,12.0,17.0
56689,1925.0,12.0,18.0
56690,1925.0,12.0,19.0
56691,1925.0,12.0,20.0
56692,1925.0,12.0,21.0
56693,1925.0,12.0,22.0
56694,1925.0,12.0,23.0
56695,1925.0,12.0,24.0
56696,1925.0,12.0,25.0
56697,1925.0,12.0,26.0
56698,1925.0,12.0,27.0
56699,1925.0,12.0,28.0
56700,1925.0,12.0,29.0
56701,1925.0,12.0,30.0
56702,1925.0,12.0,31.0
56703,1926.0,1.0,1.0
56704,1926.0,1.0,2.0
56705,1926.0,1.0,3.0
56706,1926.0,1.0,4.0
56707,1926.0,1.0,5.0
56708,1926.0,1.0,6.0
56709,1926.0,1.0,7.0
56710,1926.0,1.0,8.0
56711,1926.0,1.0,9.0
56712,1926.0,1.0,10.0
56713,1926.0,1.0,11.0
56714,1926.0,1.0,12.0
56715,1926.0,1.0,13.0
56716,1926.0,1.0,14.0
56717,1926.0,1.0,15.0
56718,1926.0,1.0,16.0
56719,1926.0,1.0,17.0
56720,1926.0,1.0,18.0
56721,1926.0,1.0,19.0
56722,1926.0,1.0,20.0
56723,1926.0,1.0,21.0
56724,1926.0,1.0,22.0
56725,1926.0,1.0,23.0
56726,1926.0,1.0,24.0
56727,1926.0,1.0,25.0
56728,1926.0,1.0,26.0
56729,1926.0,1.0,27.0
56730,1926.0,1.0,28.0
56731,1926.0,1.0,29.0
56732,1926.0,1.0,30.0
56733,1926.0,1.0,31.0
56734,1926.0,2.0,1.0
56735,1926.0,2.0,2.0
56736,1926.0,2.0,3.0
56737,1926.0,2.0,4.0
56738,1926.0,2.0,5.0
56739,1926.0,2.0,6.0
56740,1926.0,2.0,7.0
56741,1926.0,2.0,8.0
56742,1926.0,2.0,9.0
56743,1926.0,2.0,10.0
56744,1926.0,2.0,11.0
56745,1926.0,2.0,12.0
56746,1926.0,2.0,13.0
56747,1926.0,2.0,14.0
56748,1926.0,2.0,15.0
56749,1926.0,2.0,16.0
56750,1926.0,2.0,17.0
56751,1926.0,2.0,18.0
56752,1926.0,2.0,19.0
56753,1926.0,2.0,20.0
56754,1926.0,2.0,21.0
56755,1926.0,2.0,22.0
56756,1926.0,2.0,23.0
56757,1926.0,2.0,24.0
56758,1926.0,2.0,25.0
56759,1926.0,2.0,26.0
56760,1926.0,2.0,27.0
56761,1926.0,2.0,28.0
56762,1926.0,3.0,1.0
56763,1926.0,3.0,2.0
56764,1926.0,3.0,3.0
56765,1926.0,3.0,4.0
56766,1926.0,3.0,5.0
56767,1926.0,3.0,6.0
56768,1926.0,3.0,7.0
56769,1926.0,3.0,8.0
56770,1926.0,3.0,9.0
56771,1926.0,3.0,10.0
56772,1926.0,3.0,11.0
56773,1926.0,3.0,12.0
56774,1926.0,3.0,13.0
56775,1926.0,3.0,14.0
56776,1926.0,3.0,15.0
56777,1926.0,3.0,16.0
56778,1926.0,3.0,17.0
56779,1926.0,3.0,18.0
56780,1926.0,3.0,19.0
56781,1926.0,3.0,20.0
56782,1926.0,3.0,21.0
56783,1926.0,3.0,22.0
56784,1926.0,3.0,23.0
56785,1926.0,3.0,24.0
56786,1926.0,3.0,25.0
56787,1926.0,3.0,26.0
56788,1926.0,3.0,27.0
56789,1926.0,3.0,28.0
56790,1926.0,3.0,29.0
56791,1926.0,3.0,30.0
56792,1926.0,3.0,31.0
56793,1926.0,4.0,1.0
56794,1926.0,4.0,2.0
56795,1926.0,4.0,3.0
56796,1926.0,4.0,4.0
56797,1926.0,4.0,5.0
56798,1926.0,4.0,6.0
56799,1926.0,4.0,7.0
56800,1926.0,4.0,8.0
56801,1926.0,4.0,9.0
56802,1926.0,4.0,10.0
56803,1926.0,4.0,11.0
56804,1926.0,4.0,12.0
56805,1926.0,4.0,13.0
56806,1926.0,4.0,14.0
56807,1926.0,4.0,15.0
56808,1926.0,4.0,16.0
56809,1926.0,4.0,17.0
56810,1926.0,4.0,18.0
56811,1926.0,4.0,19.0
56812,1926.0,4.0,20.0
56813,1926.0,4.0,21.0
56814,1926.0,4.0,22.0
56815,1926.0,4.0,23.0
56816,1926.0,4.0,24.0
56817,1926.0,4.0,25.0
56818,1926.0,4.0,26.0
56819,1926.0,4.0,27.0
56820,1926.0,4.0,28.0
56821,1926.0,4.0,29.0
56822,1926.0,4.0,30.0
56823,1926.0,5.0,1.0
56824,1926.0,5.0,2.0
56825,1926.0,5.0,3.0
56826,1926.0,5.0,4.0
56827,1926.0,5.0,5.0
56828,1926.0,5.0,6.0
56829,1926.0,5.0,7.0
56830,1926.0,5.0,8.0
56831,1926.0,5.0,9.0
56832,1926.0,5.0,10.0
56833,1926.0,5.0,11.0
56834,1926.0,5.0,12.0
56835,1926.0,5.0,13.0
56836,1926.0,5.0,14.0
56837,1926.0,5.0,15.0
56838,1926.0,5.0,16.0
56839,1926.0,5.0,17.0
56840,1926.0,5.0,18.0
56841,1926.0,5.0,19.0
56842,1926.0,5.0,20.0
56843,1926.0,5.0,21.0
56844,1926.0,5.0,22.0
56845,1926.0,5.0,23.0
56846,1926.0,5.0,24.0
56847,1926.0,5.0,25.0
56848,1926.0,5.0,26.0
56849,1926.0,5.0,27.0
56850,1926.0,5.0,28.0
56851,1926.0,5.0,29.0
56852,1926.0,5.0,30.0
56853,1926.0,5.0,31.0
56854,1926.0,6.0,1.0
56855,1926.0,6.0,2.0
56856,1926.0,6.0,3.0
56857,1926.0,6.0,4.0
56858,1926.0,6.0,5.0
56859,1926.0,6.0,6.0
56860,1926.0,6.0,7.0
56861,1926.0,6.0,8.0
56862,1926.0,6.0,9.0
56863,1926.0,6.0,10.0
56864,1926.0,6.0,11.0
56865,1926.0,6.0,12.0
56866,1926.0,6.0,13.0
56867,1926.0,6.0,14.0
56868,1926.0,6.0,15.0
56869,1926.0,6.0,16.0
56870,1926.0,6.0,17.0
56871,1926.0,6.0,18.0
56872,1926.0,6.0,19.0
56873,1926.0,6.0,20.0
56874,1926.0,6.0,21.0
56875,1926.0,6.0,22.0
56876,1926.0,6.0,23.0
56877,1926.0,6.0,24.0
56878,1926.0,6.0,25.0
56879,1926.0,6.0,26.0
56880,1926.0,6.0,27.0
56881,1926.0,6.0,28.0
56882,1926.0,6.0,29.0
56883,1926.0,6.0,30.0
56884,1926.0,7.0,1.0
56885,1926.0,7.0,2.0
56886,1926.0,7.0,3.0
56887,1926.0,7.0,4.0
56888,1926.0,7.0,5.0
56889,1926.0,7.0,6.0
56890,1926.0,7.0,7.0
56891,1926.0,7.0,8.0
56892,1926.0,7.0,9.0
56893,1926.0,7.0,10.0
56894,1926.0,7.0,11.0
56895,1926.0,7.0,12.0
56896,1926.0,7.0,13.0
56897,1926.0,7.0,14.0
56898,1926.0,7.0,15.0
56899,1926.0,7.0,16.0
56900,1926.0,7.0,17.0
56901,1926.0,7.0,18.0
56902,1926.0,7.0,19.0
56903,1926.0,7.0,20.0
56904,1926.0,7.0,21.0
56905,1926.0,7.0,22.0
56906,1926.0,7.0,23.0
56907,1926.0,7.0,24.0
56908,1926.0,7.0,25.0
56909,1926.0,7.0,26.0
56910,1926.0,7.0,27.0
56911,1926.0,7.0,28.0
56912,1926.0,7.0,29.0
56913,1926.0,7.0,30.0
56914,1926.0,7.0,31.0
56915,1926.0,8.0,1.0
56916,1926.0,8.0,2.0
56917,1926.0,8.0,3.0
56918,1926.0,8.0,4.0
56919,1926.0,8.0,5.0
56920,1926.0,8.0,6.0
56921,1926.0,8.0,7.0
56922,1926.0,8.0,8.0
56923,1926.0,8.0,9.0
56924,1926.0,8.0,10.0
56925,1926.0,8.0,11.0
56926,1926.0,8.0,12.0
56927,1926.0,8.0,13.0
56928,1926.0,8.0,14.0
56929,1926.0,8.0,15.0
56930,1926.0,8.0,16.0
56931,1926.0,8.0,17.0
56932,1926.0,8.0,18.0
56933,1926.0,8.0,19.0
56934,1926.0,8.0,20.0
56935,1926.0,8.0,21.0
56936,1926.0,8.0,22.0
56937,1926.0,8.0,23.0
56938,1926.0,8.0,24.0
56939,1926.0,8.0,25.0
56940,1926.0,8.0,26.0
56941,1926.0,8.0,27.0
56942,1926.0,8.0,28.0
